Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2020-05-19,IQ,Iraq,EMRO,150,3554,4,127
2020-05-20,IQ,Iraq,EMRO,57,3611,4,131
2020-05-21,IQ,Iraq,EMRO,113,3724,3,134
2020-05-22,IQ,Iraq,EMRO,153,3877,6,140
2020-05-23,IQ,Iraq,EMRO,87,3964,7,147
2020-05-24,IQ,Iraq,EMRO,308,4272,5,152
2020-05-25,IQ,Iraq,EMRO,197,4469,8,160
2020-05-26,IQ,Iraq,EMRO,163,4632,3,163
2020-05-27,IQ,Iraq,EMRO,216,4848,6,169
2020-05-28,IQ,Iraq,EMRO,287,5135,6,175
2020-05-29,IQ,Iraq,EMRO,322,5457,4,179
2020-05-30,IQ,Iraq,EMRO,416,5873,6,185
2020-05-31,IQ,Iraq,EMRO,306,6179,10,195
2020-06-01,IQ,Iraq,EMRO,260,6439,10,205
2020-06-02,IQ,Iraq,EMRO,429,6868,10,215
2020-06-03,IQ,Iraq,EMRO,519,7387,20,235
2020-06-04,IQ,Iraq,EMRO,781,8168,21,256
2020-06-05,IQ,Iraq,EMRO,672,8840,15,271
2020-06-06,IQ,Iraq,EMRO,1006,9846,14,285
2020-06-07,IQ,Iraq,EMRO,1252,11098,33,318
2020-06-08,IQ,Iraq,EMRO,1268,12366,28,346
2020-06-09,IQ,Iraq,EMRO,1115,13481,24,370
2020-06-10,IQ,Iraq,EMRO,787,14268,22,392
2020-06-11,IQ,Iraq,EMRO,1146,15414,34,426
2020-06-12,IQ,Iraq,EMRO,1261,16675,31,457
2020-06-13,IQ,Iraq,EMRO,1095,17770,39,496
2020-06-14,IQ,Iraq,EMRO,1180,18950,53,549
2020-06-15,IQ,Iraq,EMRO,1259,20209,58,607
2020-06-16,IQ,Iraq,EMRO,1106,21315,45,652
2020-06-17,IQ,Iraq,EMRO,1385,22700,60,712
2020-06-18,IQ,Iraq,EMRO,1554,24254,61,773
2020-06-19,IQ,Iraq,EMRO,1463,25717,83,856
2020-06-20,IQ,Iraq,EMRO,1635,27352,69,925
2020-06-21,IQ,Iraq,EMRO,1870,29222,88,1013
2020-06-22,IQ,Iraq,EMRO,1646,30868,87,1100
2020-06-23,IQ,Iraq,EMRO,1808,32676,67,1167
2020-06-24,IQ,Iraq,EMRO,1826,34502,84,1251
2020-06-25,IQ,Iraq,EMRO,2200,36702,79,1330
2020-06-26,IQ,Iraq,EMRO,2437,39139,107,1437
2020-06-27,IQ,Iraq,EMRO,2054,41193,122,1559
2020-06-28,IQ,Iraq,EMRO,2069,43262,101,1660
2020-06-29,IQ,Iraq,EMRO,2140,45402,96,1756
2020-06-30,IQ,Iraq,EMRO,1749,47151,83,1839
2020-07-01,IQ,Iraq,EMRO,1958,49109,104,1943
2020-07-02,IQ,Iraq,EMRO,2415,51524,107,2050
2020-07-03,IQ,Iraq,EMRO,2184,53708,110,2160
2020-07-04,IQ,Iraq,EMRO,2312,56020,102,2262
2020-07-05,IQ,Iraq,EMRO,2334,58354,106,2368
2020-07-06,IQ,Iraq,EMRO,2125,60479,105,2473
2020-07-07,IQ,Iraq,EMRO,1796,62275,94,2567
2020-07-08,IQ,Iraq,EMRO,2426,64701,118,2685
2020-07-09,IQ,Iraq,EMRO,2741,67442,94,2779
2020-07-10,IQ,Iraq,EMRO,2170,69612,103,2882
2020-07-11,IQ,Iraq,EMRO,2848,72460,78,2960
2020-07-12,IQ,Iraq,EMRO,2734,75194,95,3055
2020-07-13,IQ,Iraq,EMRO,2312,77506,95,3150
2020-07-14,IQ,Iraq,EMRO,2229,79735,100,3250
2020-07-15,IQ,Iraq,EMRO,2022,81757,95,3345
2020-07-16,IQ,Iraq,EMRO,2110,83867,87,3432
2020-07-17,IQ,Iraq,EMRO,2281,86148,90,3522
2020-07-18,IQ,Iraq,EMRO,2023,88171,94,3616
2020-07-19,IQ,Iraq,EMRO,2049,90220,75,3691
2020-07-20,IQ,Iraq,EMRO,2310,92530,90,3781
2020-07-21,IQ,Iraq,EMRO,2163,94693,88,3869
2020-07-22,IQ,Iraq,EMRO,2466,97159,81,3950
2020-07-23,IQ,Iraq,EMRO,2706,99865,92,4042
2020-07-24,IQ,Iraq,EMRO,2361,102226,80,4122
2020-07-25,IQ,Iraq,EMRO,2485,104711,90,4212
2020-07-26,IQ,Iraq,EMRO,2862,107573,72,4284
2020-07-27,IQ,Iraq,EMRO,2459,110032,78,4362
2020-07-28,IQ,Iraq,EMRO,2553,112585,96,4458
2020-07-29,IQ,Iraq,EMRO,2747,115332,77,4535
2020-07-30,IQ,Iraq,EMRO,2968,118300,68,4603
2020-07-31,IQ,Iraq,EMRO,2963,121263,68,4671
2020-08-01,IQ,Iraq,EMRO,3346,124609,70,4741
2020-08-02,IQ,Iraq,EMRO,2095,126704,64,4805
2020-08-03,IQ,Iraq,EMRO,2447,129151,63,4868
2020-08-04,IQ,Iraq,EMRO,2735,131886,66,4934
2020-08-05,IQ,Iraq,EMRO,2836,134722,83,5017
2020-08-06,IQ,Iraq,EMRO,2834,137556,77,5094
2020-08-07,IQ,Iraq,EMRO,3047,140603,67,5161
2020-08-08,IQ,Iraq,EMRO,3461,144064,75,5236
2020-08-09,IQ,Iraq,EMRO,3325,147389,74,5310
2020-08-10,IQ,Iraq,EMRO,2726,150115,82,5392
2020-08-11,IQ,Iraq,EMRO,3484,153599,72,5464
2020-08-12,IQ,Iraq,EMRO,3396,156995,67,5531
2020-08-13,IQ,Iraq,EMRO,3441,160436,57,5588
2020-08-14,IQ,Iraq,EMRO,3841,164277,53,5641
2020-08-15,IQ,Iraq,EMRO,4013,168290,68,5709
2020-08-16,IQ,Iraq,EMRO,4293,172583,76,5785
2020-08-17,IQ,Iraq,EMRO,4348,176931,75,5860
2020-08-18,IQ,Iraq,EMRO,3202,180133,94,5954
2020-08-19,IQ,Iraq,EMRO,4576,184709,82,6036
2020-08-20,IQ,Iraq,EMRO,4093,188802,85,6121
2020-08-21,IQ,Iraq,EMRO,3995,192797,87,6208
2020-08-22,IQ,Iraq,EMRO,4288,197085,75,6283
2020-08-23,IQ,Iraq,EMRO,3965,201050,70,6353
2020-08-24,IQ,Iraq,EMRO,3291,204341,75,6428
2020-08-25,IQ,Iraq,EMRO,3644,207985,91,6519
2020-08-26,IQ,Iraq,EMRO,3962,211947,77,6596
2020-08-27,IQ,Iraq,EMRO,3837,215784,72,6668
2020-08-28,IQ,Iraq,EMRO,3651,219435,72,6740
2020-08-29,IQ,Iraq,EMRO,4177,223612,74,6814
2020-08-30,IQ,Iraq,EMRO,3834,227446,77,6891
2020-08-31,IQ,Iraq,EMRO,3731,231177,68,6959
2020-09-01,IQ,Iraq,EMRO,3757,234934,83,7042
2020-09-02,IQ,Iraq,EMRO,3404,238338,81,7123
2020-09-03,IQ,Iraq,EMRO,3946,242284,78,7201
2020-09-04,IQ,Iraq,EMRO,4755,247039,74,7275
2020-09-05,IQ,Iraq,EMRO,5036,252075,84,7359
2020-09-06,IQ,Iraq,EMRO,4644,256719,63,7422
2020-09-07,IQ,Iraq,EMRO,3651,260370,90,7512
2020-09-08,IQ,Iraq,EMRO,4314,264684,77,7589
2020-09-09,IQ,Iraq,EMRO,4894,269578,68,7657
2020-09-10,IQ,Iraq,EMRO,4243,273821,75,7732
2020-09-11,IQ,Iraq,EMRO,4597,278418,82,7814
2020-09-12,IQ,Iraq,EMRO,4254,282672,67,7881
2020-09-13,IQ,Iraq,EMRO,4106,286778,60,7941
2020-09-14,IQ,Iraq,EMRO,3531,290309,73,8014
2020-09-15,IQ,Iraq,EMRO,4169,294478,72,8086
2020-09-16,IQ,Iraq,EMRO,4224,298702,80,8166
2020-09-17,IQ,Iraq,EMRO,4357,303059,82,8248
2020-09-18,IQ,Iraq,EMRO,4326,307385,84,8332
2020-09-19,IQ,Iraq,EMRO,4305,311690,76,8408
2020-09-20,IQ,Iraq,EMRO,3907,315597,83,8491
2020-09-21,IQ,Iraq,EMRO,3438,319035,64,8555
2020-09-22,IQ,Iraq,EMRO,3821,322856,70,8625
2020-09-23,IQ,Iraq,EMRO,4724,327580,57,8682
2020-09-24,IQ,Iraq,EMRO,5055,332635,72,8754
2020-09-25,IQ,Iraq,EMRO,4471,337106,45,8799
2020-09-26,IQ,Iraq,EMRO,4593,341699,68,8867
2020-09-27,IQ,Iraq,EMRO,4270,345969,68,8935
2020-09-28,IQ,Iraq,EMRO,3481,349450,55,8990
2020-09-29,IQ,Iraq,EMRO,4116,353566,62,9052
2020-09-30,IQ,Iraq,EMRO,4724,358290,70,9122
2020-10-01,IQ,Iraq,EMRO,4691,362981,59,9181
2020-10-02,IQ,Iraq,EMRO,4493,367474,50,9231
2020-10-03,IQ,Iraq,EMRO,4785,372259,67,9298
2020-10-04,IQ,Iraq,EMRO,3672,375931,49,9347
2020-10-05,IQ,Iraq,EMRO,3210,379141,52,9399
2020-10-06,IQ,Iraq,EMRO,3808,382949,65,9464
2020-10-07,IQ,Iraq,EMRO,4172,387121,67,9531
2020-10-08,IQ,Iraq,EMRO,3923,391044,73,9604
2020-10-09,IQ,Iraq,EMRO,3522,394566,79,9683
2020-10-10,IQ,Iraq,EMRO,3214,397780,52,9735
2020-10-11,IQ,Iraq,EMRO,2344,400124,55,9790
2020-10-12,IQ,Iraq,EMRO,2206,402330,62,9852
2020-10-13,IQ,Iraq,EMRO,3107,405437,60,9912
2020-10-14,IQ,Iraq,EMRO,3921,409358,58,9970
2020-10-15,IQ,Iraq,EMRO,3857,413215,51,10021
2020-10-16,IQ,Iraq,EMRO,3587,416802,65,10086
2020-10-17,IQ,Iraq,EMRO,3501,420303,56,10142
2020-10-18,IQ,Iraq,EMRO,3221,423524,56,10198
2020-10-19,IQ,Iraq,EMRO,3110,426634,56,10254
2020-10-20,IQ,Iraq,EMRO,4044,430678,63,10317
2020-10-21,IQ,Iraq,EMRO,3920,434598,49,10366
2020-10-22,IQ,Iraq,EMRO,3667,438265,52,10418
2020-10-23,IQ,Iraq,EMRO,3899,442164,47,10465
2020-10-24,IQ,Iraq,EMRO,3785,445949,48,10513
2020-10-25,IQ,Iraq,EMRO,3204,449153,55,10568
2020-10-26,IQ,Iraq,EMRO,2554,451707,55,10623
2020-10-27,IQ,Iraq,EMRO,3691,455398,48,10671
2020-10-28,IQ,Iraq,EMRO,4510,459908,53,10724
2020-10-29,IQ,Iraq,EMRO,4043,463951,46,10770
2020-10-30,IQ,Iraq,EMRO,3804,467755,45,10815
2020-10-31,IQ,Iraq,EMRO,2878,470633,47,10862
2020-11-01,IQ,Iraq,EMRO,1997,472630,48,10910
2020-11-02,IQ,Iraq,EMRO,2658,475288,56,10966
2020-11-03,IQ,Iraq,EMRO,3413,478701,51,11017
2020-11-04,IQ,Iraq,EMRO,3595,482296,51,11068
2020-11-05,IQ,Iraq,EMRO,3574,485870,60,11128
2020-11-06,IQ,Iraq,EMRO,3701,489571,47,11175
2020-11-07,IQ,Iraq,EMRO,3568,493139,69,11244
2020-11-08,IQ,Iraq,EMRO,2880,496019,39,11283
2020-11-09,IQ,Iraq,EMRO,2530,498549,44,11327
2020-11-10,IQ,Iraq,EMRO,3184,501733,53,11380
2020-11-11,IQ,Iraq,EMRO,3577,505310,52,11432
2020-11-12,IQ,Iraq,EMRO,3198,508508,50,11482
2020-11-13,IQ,Iraq,EMRO,3298,511806,50,11532
2020-11-14,IQ,Iraq,EMRO,2690,514496,48,11580
2020-11-15,IQ,Iraq,EMRO,2419,516915,43,11623
2020-11-16,IQ,Iraq,EMRO,2237,519152,47,11670
2020-11-17,IQ,Iraq,EMRO,2390,521542,42,11712
2020-11-18,IQ,Iraq,EMRO,2961,524503,40,11752
2020-11-19,IQ,Iraq,EMRO,2349,526852,43,11795
2020-11-20,IQ,Iraq,EMRO,2374,529226,39,11834
2020-11-21,IQ,Iraq,EMRO,2543,531769,49,11883
2020-11-22,IQ,Iraq,EMRO,1786,533555,42,11925
2020-11-23,IQ,Iraq,EMRO,1766,535321,33,11958
2020-11-24,IQ,Iraq,EMRO,2136,537457,38,11996
2020-11-25,IQ,Iraq,EMRO,2292,539749,35,12031
2020-11-26,IQ,Iraq,EMRO,2438,542187,55,12086
2020-11-27,IQ,Iraq,EMRO,2483,544670,39,12125
2020-11-28,IQ,Iraq,EMRO,2545,547215,42,12167
2020-11-29,IQ,Iraq,EMRO,1606,548821,33,12200
2020-11-30,IQ,Iraq,EMRO,1614,550435,24,12224
2020-12-01,IQ,Iraq,EMRO,2114,552549,34,12258
2020-12-02,IQ,Iraq,EMRO,2218,554767,48,12306
2020-12-03,IQ,Iraq,EMRO,1961,556728,34,12340
2020-12-04,IQ,Iraq,EMRO,2039,558767,21,12361
2020-12-05,IQ,Iraq,EMRO,1855,560622,26,12387
2020-12-06,IQ,Iraq,EMRO,1898,562520,24,12411
2020-12-07,IQ,Iraq,EMRO,1680,564200,21,12432
2020-12-08,IQ,Iraq,EMRO,1815,566015,28,12460
2020-12-09,IQ,Iraq,EMRO,2123,568138,17,12477
2020-12-10,IQ,Iraq,EMRO,1735,569873,24,12501
2020-12-11,IQ,Iraq,EMRO,1380,571253,25,12526
2020-12-12,IQ,Iraq,EMRO,1347,572600,23,12549
2020-12-13,IQ,Iraq,EMRO,1022,573622,16,12565
2020-12-14,IQ,Iraq,EMRO,1012,574634,14,12579
2020-12-15,IQ,Iraq,EMRO,1338,575972,24,12603
2020-12-16,IQ,Iraq,EMRO,1391,577363,11,12614
2020-12-17,IQ,Iraq,EMRO,1553,578916,22,12636
2020-12-18,IQ,Iraq,EMRO,1533,580449,14,12650
2020-12-19,IQ,Iraq,EMRO,1362,581811,20,12670
2020-12-20,IQ,Iraq,EMRO,1307,583118,10,12680
2020-12-21,IQ,Iraq,EMRO,1027,584145,17,12697
2020-12-22,IQ,Iraq,EMRO,1200,585345,13,12710
2020-12-23,IQ,Iraq,EMRO,1158,586503,15,12725
2020-12-24,IQ,Iraq,EMRO,1173,587676,12,12737
2020-12-25,IQ,Iraq,EMRO,1127,588803,7,12744
2020-12-26,IQ,Iraq,EMRO,1140,589943,11,12755
2020-12-27,IQ,Iraq,EMRO,836,590779,12,12767
2020-12-28,IQ,Iraq,EMRO,818,591597,13,12780
2020-12-29,IQ,Iraq,EMRO,931,592528,11,12791
2020-12-30,IQ,Iraq,EMRO,1013,593541,9,12800
2020-12-31,IQ,Iraq,EMRO,901,594442,8,12808
2021-01-01,IQ,Iraq,EMRO,849,595291,5,12813
2021-01-02,IQ,Iraq,EMRO,902,596193,11,12824
2021-01-03,IQ,Iraq,EMRO,840,597033,5,12829
2021-01-04,IQ,Iraq,EMRO,741,597774,5,12834
2021-01-05,IQ,Iraq,EMRO,595,598369,10,12844
2021-01-06,IQ,Iraq,EMRO,757,599126,12,12856
2021-01-07,IQ,Iraq,EMRO,839,599965,9,12865
2021-01-08,IQ,Iraq,EMRO,790,600755,4,12869
2021-01-09,IQ,Iraq,EMRO,669,601424,8,12877
2021-01-10,IQ,Iraq,EMRO,907,602331,4,12881
2021-01-11,IQ,Iraq,EMRO,607,602938,14,12895
2021-01-12,IQ,Iraq,EMRO,801,603739,11,12906
2021-01-13,IQ,Iraq,EMRO,810,604549,5,12911
2021-01-14,IQ,Iraq,EMRO,867,605416,4,12915
2021-01-15,IQ,Iraq,EMRO,770,606186,7,12922
2021-01-16,IQ,Iraq,EMRO,805,606991,10,12932
2021-01-17,IQ,Iraq,EMRO,596,607587,3,12935
2021-01-18,IQ,Iraq,EMRO,645,608232,9,12944
2021-01-19,IQ,Iraq,EMRO,797,609029,9,12953
2021-01-20,IQ,Iraq,EMRO,823,609852,9,12962
2021-01-21,IQ,Iraq,EMRO,746,610598,6,12968
2021-01-22,IQ,Iraq,EMRO,809,611407,9,12977
2021-01-23,IQ,Iraq,EMRO,685,612092,7,12984
2021-01-24,IQ,Iraq,EMRO,778,612870,4,12988
2021-01-25,IQ,Iraq,EMRO,893,613763,5,12993
2021-01-26,IQ,Iraq,EMRO,813,614576,7,13000
2021-01-27,IQ,Iraq,EMRO,804,615380,10,13010
2021-01-28,IQ,Iraq,EMRO,879,616259,8,13018
2021-01-29,IQ,Iraq,EMRO,943,617202,6,13024
2021-01-30,IQ,Iraq,EMRO,945,618147,12,13036
2021-01-31,IQ,Iraq,EMRO,775,618922,5,13041
2021-02-01,IQ,Iraq,EMRO,714,619636,6,13047
2021-02-02,IQ,Iraq,EMRO,984,620620,10,13057
2021-02-03,IQ,Iraq,EMRO,1135,621755,11,13068
2021-02-04,IQ,Iraq,EMRO,1317,623072,11,13079
2021-02-05,IQ,Iraq,EMRO,1150,624222,12,13091
2021-02-06,IQ,Iraq,EMRO,1534,625756,12,13103
2021-02-07,IQ,Iraq,EMRO,1660,627416,8,13111
2021-02-08,IQ,Iraq,EMRO,1134,628550,9,13120
2021-02-09,IQ,Iraq,EMRO,1713,630263,6,13126
2021-02-10,IQ,Iraq,EMRO,1994,632257,8,13134
2021-02-11,IQ,Iraq,EMRO,2282,634539,6,13140
2021-02-12,IQ,Iraq,EMRO,2369,636908,4,13144
2021-02-13,IQ,Iraq,EMRO,2530,639438,13,13157
2021-02-14,IQ,Iraq,EMRO,2190,641628,7,13164
2021-02-15,IQ,Iraq,EMRO,2224,643852,15,13179
2021-02-16,IQ,Iraq,EMRO,2798,646650,6,13185
2021-02-17,IQ,Iraq,EMRO,3332,649982,7,13192
2021-02-18,IQ,Iraq,EMRO,3575,653557,12,13204
2021-02-19,IQ,Iraq,EMRO,3896,657453,16,13220
2021-02-20,IQ,Iraq,EMRO,4024,661477,12,13232
2021-02-21,IQ,Iraq,EMRO,3273,664750,13,13245
2021-02-22,IQ,Iraq,EMRO,3187,667937,27,13272
2021-02-23,IQ,Iraq,EMRO,3864,671801,23,13295
2021-02-24,IQ,Iraq,EMRO,4181,675982,16,13311
2021-02-25,IQ,Iraq,EMRO,4306,680288,13,13324
2021-02-26,IQ,Iraq,EMRO,4074,684362,27,13351
2021-02-27,IQ,Iraq,EMRO,4336,688698,14,13365
2021-02-28,IQ,Iraq,EMRO,3543,692241,18,13383
2021-03-01,IQ,Iraq,EMRO,3248,695489,23,13406
2021-03-02,IQ,Iraq,EMRO,3599,699088,22,13428
2021-03-03,IQ,Iraq,EMRO,4690,703778,30,13458
2021-03-04,IQ,Iraq,EMRO,5173,708951,25,13483
2021-03-05,IQ,Iraq,EMRO,5043,713994,24,13507
2021-03-06,IQ,Iraq,EMRO,5127,719121,30,13537
2021-03-07,IQ,Iraq,EMRO,4068,723189,11,13548
2021-03-08,IQ,Iraq,EMRO,3359,726548,24,13572
2021-03-09,IQ,Iraq,EMRO,4468,731016,24,13596
2021-03-10,IQ,Iraq,EMRO,4610,735626,22,13618
2021-03-11,IQ,Iraq,EMRO,4846,740472,27,13645
2021-03-12,IQ,Iraq,EMRO,5170,745642,26,13671
2021-03-13,IQ,Iraq,EMRO,4622,750264,25,13696
2021-03-14,IQ,Iraq,EMRO,4054,754318,23,13719
2021-03-15,IQ,Iraq,EMRO,3866,758184,32,13751
2021-03-16,IQ,Iraq,EMRO,4901,763085,37,13788
2021-03-17,IQ,Iraq,EMRO,5267,768352,39,13827
2021-03-18,IQ,Iraq,EMRO,5663,774015,33,13860
2021-03-19,IQ,Iraq,EMRO,5443,779458,36,13896
2021-03-20,IQ,Iraq,EMRO,5258,784716,41,13937
2021-03-21,IQ,Iraq,EMRO,4674,789390,32,13969
2021-03-22,IQ,Iraq,EMRO,4502,793892,38,14007
2021-03-23,IQ,Iraq,EMRO,4655,798547,29,14036
2021-03-24,IQ,Iraq,EMRO,4494,803041,30,14066
2021-03-25,IQ,Iraq,EMRO,6051,809092,29,14095
2021-03-26,IQ,Iraq,EMRO,6513,815605,33,14128
2021-03-27,IQ,Iraq,EMRO,6490,822095,29,14157
2021-03-28,IQ,Iraq,EMRO,5062,827157,20,14177
2021-03-29,IQ,Iraq,EMRO,5271,832428,35,14212
2021-03-30,IQ,Iraq,EMRO,5837,838265,37,14249
2021-03-31,IQ,Iraq,EMRO,5995,844260,37,14286
2021-04-01,IQ,Iraq,EMRO,6664,850924,37,14323
2021-04-02,IQ,Iraq,EMRO,6015,856939,37,14360
2021-04-03,IQ,Iraq,EMRO,5882,862821,30,14390
2021-04-04,IQ,Iraq,EMRO,5379,868200,40,14430
2021-04-05,IQ,Iraq,EMRO,5368,873568,33,14463
2021-04-06,IQ,Iraq,EMRO,6423,879991,39,14502
2021-04-07,IQ,Iraq,EMRO,7300,887291,33,14535
2021-04-08,IQ,Iraq,EMRO,8331,895622,37,14572
2021-04-09,IQ,Iraq,EMRO,7817,903439,34,14606
2021-04-10,IQ,Iraq,EMRO,7937,911376,35,14641
2021-04-11,IQ,Iraq,EMRO,6779,918155,37,14678
2021-04-12,IQ,Iraq,EMRO,6791,924946,35,14713
2021-04-13,IQ,Iraq,EMRO,7953,932899,44,14757
2021-04-14,IQ,Iraq,EMRO,8179,941078,39,14796
2021-04-15,IQ,Iraq,EMRO,7972,949050,40,14836
2021-04-16,IQ,Iraq,EMRO,7810,956860,49,14885
2021-04-17,IQ,Iraq,EMRO,7575,964435,30,14915
2021-04-18,IQ,Iraq,EMRO,6552,970987,33,14948
2021-04-19,IQ,Iraq,EMRO,6188,977175,33,14981
2021-04-20,IQ,Iraq,EMRO,7775,984950,45,15026
2021-04-21,IQ,Iraq,EMRO,8208,993158,34,15060
2021-04-22,IQ,Iraq,EMRO,8696,1001854,38,15098
2021-04-23,IQ,Iraq,EMRO,8450,1010304,30,15128
2021-04-24,IQ,Iraq,EMRO,8017,1018321,46,15174
2021-04-25,IQ,Iraq,EMRO,6967,1025288,43,15217
2021-04-26,IQ,Iraq,EMRO,6034,1031322,40,15257
2021-04-27,IQ,Iraq,EMRO,6536,1037858,46,15303
2021-04-28,IQ,Iraq,EMRO,7152,1045010,45,15348
2021-04-29,IQ,Iraq,EMRO,6858,1051868,44,15392
2021-04-30,IQ,Iraq,EMRO,6926,1058794,41,15433
2021-05-01,IQ,Iraq,EMRO,6405,1065199,32,15465
2021-05-02,IQ,Iraq,EMRO,5167,1070366,33,15498
2021-05-03,IQ,Iraq,EMRO,4564,1074930,38,15536
2021-05-04,IQ,Iraq,EMRO,5068,1079998,30,15566
2021-05-05,IQ,Iraq,EMRO,6143,1086141,42,15608
2021-05-06,IQ,Iraq,EMRO,5813,1091954,32,15640
2021-05-07,IQ,Iraq,EMRO,6233,1098187,33,15673
2021-05-08,IQ,Iraq,EMRO,5763,1103950,29,15702
2021-05-09,IQ,Iraq,EMRO,4608,1108558,39,15741
2021-05-10,IQ,Iraq,EMRO,4167,1112725,30,15771
2021-05-11,IQ,Iraq,EMRO,4902,1117627,29,15800
2021-05-12,IQ,Iraq,EMRO,5287,1122914,34,15834
2021-05-13,IQ,Iraq,EMRO,4666,1127580,21,15855
2021-05-14,IQ,Iraq,EMRO,4512,1132092,28,15883
2021-05-15,IQ,Iraq,EMRO,2767,1134859,27,15910
2021-05-16,IQ,Iraq,EMRO,2058,1136917,20,15930
2021-05-17,IQ,Iraq,EMRO,2456,1139373,26,15956
2021-05-18,IQ,Iraq,EMRO,3552,1142925,41,15997
2021-05-19,IQ,Iraq,EMRO,4023,1146948,32,16029
2021-05-20,IQ,Iraq,EMRO,4609,1151557,40,16069
2021-05-21,IQ,Iraq,EMRO,4580,1156137,33,16102
2021-05-22,IQ,Iraq,EMRO,4357,1160494,35,16137
2021-05-23,IQ,Iraq,EMRO,3655,1164149,21,16158
2021-05-24,IQ,Iraq,EMRO,3791,1167940,32,16190
2021-05-25,IQ,Iraq,EMRO,4102,1172042,24,16214
2021-05-26,IQ,Iraq,EMRO,4938,1176980,27,16241
2021-05-27,IQ,Iraq,EMRO,4718,1181698,26,16267
2021-05-28,IQ,Iraq,EMRO,4611,1186309,22,16289
2021-05-29,IQ,Iraq,EMRO,4042,1190351,22,16311
2021-05-30,IQ,Iraq,EMRO,3257,1193608,23,16334
2021-05-31,IQ,Iraq,EMRO,3474,1197082,17,16351
2021-06-01,IQ,Iraq,EMRO,4270,1201352,24,16375
2021-06-02,IQ,Iraq,EMRO,4170,1205522,30,16405
2021-06-03,IQ,Iraq,EMRO,4583,1210105,31,16436
2021-06-04,IQ,Iraq,EMRO,4262,1214367,26,16462
2021-06-05,IQ,Iraq,EMRO,4157,1218524,26,16488
2021-06-06,IQ,Iraq,EMRO,3154,1221678,30,16518
2021-06-07,IQ,Iraq,EMRO,3314,1224992,20,16538
2021-06-08,IQ,Iraq,EMRO,4129,1229121,28,16566
2021-06-09,IQ,Iraq,EMRO,4119,1233240,23,16589
2021-06-10,IQ,Iraq,EMRO,4616,1237856,25,16614
2021-06-11,IQ,Iraq,EMRO,4684,1242540,34,16648
2021-06-12,IQ,Iraq,EMRO,4320,1246860,20,16668
2021-06-13,IQ,Iraq,EMRO,3831,1250691,22,16690
2021-06-14,IQ,Iraq,EMRO,3952,1254643,15,16705
2021-06-15,IQ,Iraq,EMRO,5040,1259683,31,16736
2021-06-16,IQ,Iraq,EMRO,4618,1264301,26,16762
2021-06-17,IQ,Iraq,EMRO,5139,1269440,19,16781
2021-06-18,IQ,Iraq,EMRO,5189,1274629,30,16811
2021-06-19,IQ,Iraq,EMRO,5068,1279697,23,16834
2021-06-20,IQ,Iraq,EMRO,3608,1283305,26,16860
2021-06-21,IQ,Iraq,EMRO,4160,1287465,25,16885
2021-06-22,IQ,Iraq,EMRO,5235,1292700,25,16910
2021-06-23,IQ,Iraq,EMRO,6003,1298703,25,16935
2021-06-24,IQ,Iraq,EMRO,6297,1305000,33,16968
2021-06-25,IQ,Iraq,EMRO,6093,1311093,31,16999
2021-06-26,IQ,Iraq,EMRO,5325,1316418,34,17033
2021-06-27,IQ,Iraq,EMRO,4814,1321232,28,17061
2021-06-28,IQ,Iraq,EMRO,4468,1325700,30,17091
2021-06-29,IQ,Iraq,EMRO,6346,1332046,30,17121
2021-06-30,IQ,Iraq,EMRO,6558,1338604,35,17156
2021-07-01,IQ,Iraq,EMRO,7300,1345904,30,17186
2021-07-02,IQ,Iraq,EMRO,7554,1353458,30,17216
2021-07-03,IQ,Iraq,EMRO,6378,1359836,40,17256
2021-07-04,IQ,Iraq,EMRO,5375,1365211,25,17281
2021-07-05,IQ,Iraq,EMRO,6264,1371475,35,17316
2021-07-06,IQ,Iraq,EMRO,8030,1379505,29,17345
2021-07-07,IQ,Iraq,EMRO,8818,1388323,31,17376
2021-07-08,IQ,Iraq,EMRO,8777,1397100,37,17413
2021-07-09,IQ,Iraq,EMRO,9189,1406289,31,17444
2021-07-10,IQ,Iraq,EMRO,8636,1414925,32,17476
2021-07-11,IQ,Iraq,EMRO,6821,1421746,39,17515
2021-07-12,IQ,Iraq,EMRO,7616,1429362,33,17548
2021-07-13,IQ,Iraq,EMRO,9149,1438511,44,17592
2021-07-14,IQ,Iraq,EMRO,9046,1447557,38,17630
2021-07-15,IQ,Iraq,EMRO,9635,1457192,47,17677
2021-07-16,IQ,Iraq,EMRO,9337,1466529,30,17707
2021-07-17,IQ,Iraq,EMRO,8336,1474865,44,17751
2021-07-18,IQ,Iraq,EMRO,8149,1483014,38,17789
2021-07-19,IQ,Iraq,EMRO,8698,1491712,41,17830
2021-07-20,IQ,Iraq,EMRO,9883,1501595,62,17892
2021-07-21,IQ,Iraq,EMRO,8922,1510517,59,17951
2021-07-22,IQ,Iraq,EMRO,8320,1518837,69,18020
2021-07-23,IQ,Iraq,EMRO,8106,1526943,81,18101
2021-07-24,IQ,Iraq,EMRO,8905,1535848,66,18167
2021-07-25,IQ,Iraq,EMRO,7653,1543501,65,18232
2021-07-26,IQ,Iraq,EMRO,9147,1552648,55,18287
2021-07-27,IQ,Iraq,EMRO,12180,1564828,60,18347
